chain,phase,iteration,step_size,tree_depth,diverging,accept_prob,num_steps,seconds
1,warmup,73,1.5880328031321484e-05,7,0,0.99785762,127,121.260084
1,warmup,74,1.3562205166694143e-05,7,0,0.68931800,127,120.794740
1,warmup,75,2.1813886442652306e-05,7,0,0.99935237,127,119.912163
1,warmup,76,3.4768260496442589e-05,7,0,0.99739161,127,121.395105
1,warmup,77,2.1030431832681952e-05,7,0,0.51954932,127,120.608044
1,warmup,78,3.3406147750935345e-05,7,0,0.99822017,127,120.317558
1,warmup,79,3.2707739906667440e-05,7,0,0.75837485,127,120.785211
1,warmup,80,1.6078376136783261e-05,7,0,0.41175990,127,119.590316
1,warmup,81,2.4999816071350316e-05,7,0,0.99059419,127,119.733480
1,warmup,82,3.9304054365008719e-05,7,0,0.99850429,127,120.271117
1,warmup,83,2.7235882075734621e-05,7,0,0.58268167,127,121.031840
1,warmup,84,3.7142331585845605e-05,7,0,0.92822755,127,120.382703
1,warmup,85,2.4477692585316571e-05,7,0,0.55517956,127,120.196363
1,warmup,86,1.6668362062785830e-05,7,0,0.57026640,127,120.583530
1,warmup,87,1.7961938843681830e-05,7,0,0.80723568,127,120.517307
1,warmup,88,2.7955873893592113e-05,7,0,0.99975218,127,119.772087
1,warmup,89,4.3335714502356793e-05,7,0,0.99985910,127,118.893550
1,warmup,90,1.1680707358757158e-05,7,0,0.08003459,127,118.658674
1,warmup,91,1.8092650995326340e-05,7,0,0.99970954,127,119.544068
1,warmup,92,2.7627983342078380e-05,7,0,0.99430494,127,119.366269
1,warmup,93,4.2287052003843604e-05,7,0,0.99763748,127,118.974271
1,warmup,94,6.4295795828746145e-05,7,0,0.99616345,127,119.349286
1,warmup,95,2.0254175569294603e-05,7,0,0.15030995,127,118.875670
1,warmup,96,3.0471482060118043e-05,7,0,0.99090588,95,89.109708
1,warmup,97,4.2216289967432082e-05,5,0,0.94812025,31,29.026827
1,warmup,98,1.8691916088493076e-05,7,0,0.32746848,127,118.556029
1,warmup,99,1.7670226577906568e-05,7,0,0.73935912,127,118.831973
1,warmup,100,2.5466110230142285e-05,6,0,0.97114495,63,58.994977
1,warmup,101,3.6634271003351600e-04,7,0,0.99999959,127,118.886332
1,warmup,102,6.5178552144326573e-04,7,0,0.99871611,127,118.716084
1,warmup,103,1.2555053069515996e-03,7,0,0.99998721,127,119.793232
1,warmup,104,2.4275850991885921e-03,7,0,0.99044861,127,121.335571
1,warmup,105,4.8587657217520940e-03,7,0,0.99984103,127,120.992264
1,warmup,106,9.6743799773262949e-03,7,0,0.99894557,127,120.687306
1,warmup,107,1.3647569991036355e-03,7,0,0.15140899,127,121.106698
1,warmup,108,2.5827467620849654e-03,7,0,0.99781439,127,120.819475
1,warmup,109,4.8972425029554876e-03,7,0,0.99906157,127,120.451260
1,warmup,110,9.2556028845374450e-03,7,0,0.99999933,127,119.293911
1,warmup,111,1.1503272276658835e-02,7,0,0.87011720,127,120.254829
1,warmup,112,1.3818285987902430e-03,5,0,0.13069784,31,29.209138
1,warmup,113,2.5333590805279495e-03,7,0,0.99571401,127,119.084576
1,warmup,114,6.3053097486715545e-04,7,0,0.35801659,127,119.689886
1,warmup,115,1.1611816328533440e-03,7,0,0.99892545,127,120.677188
1,warmup,116,1.9683836013087734e-03,7,0,0.97494267,127,120.010260
1,warmup,117,2.6839713817109392e-03,7,0,0.90648425,127,119.962289
1,warmup,118,4.5502578794563335e-03,7,0,0.98022288,127,120.430005
1,warmup,119,7.6965213118044776e-03,7,0,0.98253379,127,119.902533
1,warmup,120,4.1200754194641144e-03,7,0,0.59980197,127,119.214126
1,warmup,121,9.4074240617642556e-04,7,0,0.30830827,127,119.647529
1,warmup,122,1.6722508289488173e-03,7,0,1.00000000,127,119.492390
1,warmup,123,2.1797611052137957e-03,7,0,0.89669812,127,120.265487
1,warmup,124,3.7817299709181594e-03,7,0,0.99755148,127,119.085417
1,warmup,125,6.4719328367093439e-03,7,0,0.99611684,127,119.194621
1,warmup,126,9.8608076577879136e-03,7,0,0.95838488,127,120.556274
1,warmup,127,1.0816549236546151e-03,7,0,0.02419634,127,119.174296
1,warmup,128,1.8647303743708312e-03,7,0,0.99994371,127,120.025072
1,warmup,129,2.8887158298853558e-03,7,0,0.96454393,127,120.394293
1,warmup,130,1.9948215773936654e-03,7,0,0.67219012,127,119.531021
1,warmup,131,9.4963075039323770e-04,7,0,0.53297784,127,119.067727
1,warmup,132,1.6060617692338611e-03,7,0,0.99907104,127,120.152005
1,warmup,133,2.6335112542376828e-03,7,0,0.99067828,127,119.614814
1,warmup,134,3.8046860139163397e-03,7,0,0.94589168,127,118.681923
1,warmup,135,6.1723427630749677e-03,7,0,0.99218873,127,118.648322
1,warmup,136,4.1568075242828587e-03,7,0,0.65806448,127,118.828757
1,warmup,137,1.1884056963202810e-03,7,0,0.32464294,127,118.577541
1,warmup,138,1.8436026637136066e-03,7,0,0.97557065,127,117.251940
1,warmup,139,2.9619501173681123e-03,7,0,0.99191047,127,117.776142
1,warmup,140,4.4997530404302290e-03,7,0,0.97258723,127,117.355782
1,warmup,141,3.0563013748837681e-03,7,0,0.65444881,127,117.486998
1,warmup,142,1.0370115308623723e-03,7,0,0.37369013,127,116.763374
1,warmup,143,1.6604976480837463e-03,7,0,0.99436759,127,116.617464
1,warmup,144,1.4566630578983640e-03,7,0,0.75216344,127,117.178005
1,warmup,145,9.1920887076737544e-04,7,0,0.61633207,127,116.818605
1,warmup,146,1.4588756316376945e-03,7,0,0.99440461,127,117.125068
1,warmup,147,1.4445824784041859e-03,7,0,0.80093007,127,117.398738
1,warmup,148,1.4058866704483568e-03,7,0,0.79360507,127,116.841331
1,warmup,149,1.0462154073405279e-03,7,0,0.68034109,127,117.534511
1,warmup,150,1.6601564244779496e-03,7,0,0.99990309,127,117.256210
1,warmup,151,2.3866662769481253e-02,7,0,0.99964213,127,116.475427
1,warmup,152,7.8598353182897911e-03,7,0,0.28312236,127,116.907389
1,warmup,153,1.0403821697422874e-02,7,0,0.94185935,127,117.003591
1,warmup,154,3.5126786671222593e-03,7,0,0.43178485,127,116.039649
1,warmup,155,5.4104612454537191e-03,7,0,0.96754195,127,116.745564
1,warmup,156,4.1626880471169678e-03,7,0,0.72425375,127,116.859285
1,warmup,157,7.4933304577517014e-03,7,0,0.99623076,127,116.966725
1,warmup,158,1.8281987179884374e-03,7,0,0.35356721,127,116.926180
1,warmup,159,3.3846826244240294e-03,7,0,0.99842266,127,115.872626
1,warmup,160,3.6103744934600484e-03,7,0,0.82111089,127,116.380502
1,warmup,161,8.1229520551459058e-04,7,0,0.32719842,127,116.829650
1,warmup,162,1.5011520026206649e-03,7,0,0.99212682,127,116.795404
1,warmup,163,2.8314599335828028e-03,7,0,0.99900594,127,116.907631
1,warmup,164,5.3337890484629934e-03,7,0,0.99998357,127,116.140763
1,warmup,165,9.9589011348341031e-03,7,0,0.99921505,127,116.644475
1,warmup,166,4.0687744064169824e-03,7,0,0.50793388,127,117.032467
1,warmup,167,6.7093067932037752e-03,7,0,0.96035466,127,116.676958
1,warmup,168,1.2381518792332499e-02,7,0,0.99986433,127,116.728945
1,warmup,169,2.0690071668298645e-03,7,0,0.20405586,127,116.560539
1,warmup,170,3.8162275389989554e-03,7,0,0.99959390,127,116.798582
1,warmup,171,6.8349802407430080e-03,7,0,0.99296484,127,116.949312
1,warmup,172,1.1449174900918291e-02,7,0,0.97341328,127,116.487157
1,warmup,173,1.7511555024220478e-02,7,0,0.94511337,127,116.909686
1,warmup,174,2.7961645259744070e-02,7,0,0.96254981,127,116.484497
1,warmup,175,4.8212882589237565e-03,7,0,0.18633084,127,117.032477
1,warmup,176,8.5239403484705899e-03,7,0,0.99743726,127,116.548352
1,warmup,177,1.1236512426043965e-02,7,0,0.89635259,127,117.225464
1,warmup,178,1.8769535208923851e-02,7,0,0.98304080,127,117.009866
1,warmup,179,2.2340589896542279e-02,7,0,0.86344111,127,117.276976
1,warmup,180,3.5601971432562812e-03,7,0,0.13027575,127,118.557028
1,warmup,181,6.1234295742357645e-03,7,0,0.99498779,127,118.371947
1,warmup,182,9.7083115123247857e-03,7,0,0.96805335,127,118.341426
1,warmup,183,1.5933398958488474e-02,7,0,0.98379618,127,118.893059
1,warmup,184,2.0441207210059886e-02,7,0,0.89387353,127,118.516949
1,warmup,185,5.2411359299425154e-03,6,0,0.28300859,63,58.576890
1,warmup,186,8.2102337887633298e-03,7,0,0.96858161,127,119.213141
1,warmup,187,3.5609668838012258e-03,7,0,0.47515778,127,118.215439
1,warmup,188,6.0155482043231234e-03,7,0,0.99952361,127,117.392157
1,warmup,189,9.7616886220748007e-03,7,0,0.98689847,127,118.576357
1,warmup,190,1.0842407917695831e-02,7,0,0.83992723,127,118.196296
1,warmup,191,6.4557113836759029e-03,6,0,0.59225064,63,57.790229
1,warmup,192,1.0229412937244071e-02,7,0,0.98188572,127,116.150657
1,warmup,193,1.5937505556229973e-02,7,0,0.97777057,127,115.974076
1,warmup,194,3.1107789429711177e-03,7,0,0.13485755,127,116.588391
1,warmup,195,5.1083836662933679e-03,7,0,0.99847158,127,115.973027
1,warmup,196,8.0162115820999243e-03,7,0,0.98260933,127,116.237546
1,warmup,197,1.1781451514902352e-02,7,0,0.95798040,127,117.198243
1,warmup,198,1.3411588300677998e-02,7,0,0.85326262,127,115.715086
1,warmup,199,2.4948758456539346e-03,7,0,0.09059960,127,117.374159
1,warmup,200,7.3101976331842056e-03,7,0,0.98792053,127,116.035261
1,sampling,1,7.3101976331842056e-03,6,0,0.86642825,59,53.909399
1,sampling,2,7.3101976331842056e-03,7,0,0.31289541,127,116.099728
1,sampling,3,7.3101976331842056e-03,7,0,0.49958668,127,117.640472
1,sampling,4,7.3101976331842056e-03,7,0,0.24266364,127,116.962761
1,sampling,5,7.3101976331842056e-03,7,0,0.27797017,127,116.344060
1,sampling,6,7.3101976331842056e-03,7,0,0.12770861,127,116.669441
1,sampling,7,7.3101976331842056e-03,7,0,0.22037443,127,116.805420
1,sampling,8,7.3101976331842056e-03,7,0,0.15179281,127,116.870625
1,sampling,9,7.3101976331842056e-03,7,0,0.86050515,127,116.471285
1,sampling,10,7.3101976331842056e-03,7,0,0.65442224,127,116.569907
1,sampling,11,7.3101976331842056e-03,3,0,0.87435141,7,6.420681
1,sampling,12,7.3101976331842056e-03,7,0,0.83377827,127,117.236803
1,sampling,13,7.3101976331842056e-03,7,0,0.98887221,127,116.864149
1,sampling,14,7.3101976331842056e-03,7,0,0.99797501,127,116.388079
1,sampling,15,7.3101976331842056e-03,7,0,0.99620978,127,116.049795
1,sampling,16,7.3101976331842056e-03,7,0,0.99999371,127,115.970553
1,sampling,17,7.3101976331842056e-03,7,0,0.97934556,127,115.750545
1,sampling,18,7.3101976331842056e-03,7,0,0.99368638,127,116.110243
1,sampling,19,7.3101976331842056e-03,7,0,0.99966861,127,116.408664
1,sampling,20,7.3101976331842056e-03,7,0,0.99983599,127,115.444441
1,sampling,21,7.3101976331842056e-03,7,0,0.88483951,127,116.723445
1,sampling,22,7.3101976331842056e-03,7,0,0.99904261,127,116.335788
1,sampling,23,7.3101976331842056e-03,7,0,0.99824343,127,116.282017
1,sampling,24,7.3101976331842056e-03,7,0,0.99326014,127,115.760692
1,sampling,25,7.3101976331842056e-03,7,0,0.15992371,127,116.309925
1,sampling,26,7.3101976331842056e-03,7,0,0.92956108,127,116.376084
1,sampling,27,7.3101976331842056e-03,7,0,0.99478116,127,117.252342
1,sampling,28,7.3101976331842056e-03,7,0,0.99992963,127,116.362533
1,sampling,29,7.3101976331842056e-03,7,0,0.99873089,127,116.531132
1,sampling,30,7.3101976331842056e-03,7,0,0.36898488,127,115.917858
1,sampling,31,7.3101976331842056e-03,7,0,0.11588194,127,115.221626
1,sampling,32,7.3101976331842056e-03,7,0,0.97495584,127,115.940304
1,sampling,33,7.3101976331842056e-03,7,0,0.95939671,127,116.034994
1,sampling,34,7.3101976331842056e-03,7,0,0.98576614,127,114.693792
1,sampling,35,7.3101976331842056e-03,7,0,0.99936500,127,115.749115
1,sampling,36,7.3101976331842056e-03,7,0,0.96468147,127,115.477511
1,sampling,37,7.3101976331842056e-03,7,0,0.96740408,127,116.119634
1,sampling,38,7.3101976331842056e-03,7,0,0.95768395,127,115.420057
1,sampling,39,7.3101976331842056e-03,7,0,0.99553927,127,115.602280
1,sampling,40,7.3101976331842056e-03,7,0,0.74461270,127,116.340542
1,sampling,41,7.3101976331842056e-03,7,0,0.95356356,127,116.869210
1,sampling,42,7.3101976331842056e-03,7,0,0.99893451,127,116.100734
1,sampling,43,7.3101976331842056e-03,7,0,0.99536565,127,116.180224
1,sampling,44,7.3101976331842056e-03,7,0,0.85422940,127,116.522845
1,sampling,45,7.3101976331842056e-03,7,0,0.67507046,127,115.911124
1,sampling,46,7.3101976331842056e-03,7,0,0.79834496,127,116.706325
1,sampling,47,7.3101976331842056e-03,7,0,0.76608044,127,116.400636
1,sampling,48,7.3101976331842056e-03,7,0,0.98980783,127,115.809203
1,sampling,49,7.3101976331842056e-03,7,0,0.99262398,127,117.036979
1,sampling,50,7.3101976331842056e-03,7,0,0.51387637,127,117.166777
1,sampling,51,7.3101976331842056e-03,7,0,0.45492733,127,116.492495
1,sampling,52,7.3101976331842056e-03,7,0,0.50229304,127,116.010490
1,sampling,53,7.3101976331842056e-03,7,0,0.96505245,127,116.185209
1,sampling,54,7.3101976331842056e-03,7,0,0.52100377,127,116.623440
1,sampling,55,7.3101976331842056e-03,7,0,0.81484149,127,115.696215
1,sampling,56,7.3101976331842056e-03,7,0,0.98227268,127,116.164323
1,sampling,57,7.3101976331842056e-03,7,0,0.04527699,127,115.591639
1,sampling,58,7.3101976331842056e-03,7,0,0.12551410,127,115.720830
1,sampling,59,7.3101976331842056e-03,7,0,0.05482493,127,116.475205
1,sampling,60,7.3101976331842056e-03,7,0,0.07008139,127,116.856650
1,sampling,61,7.3101976331842056e-03,7,0,0.06343122,127,117.096924
1,sampling,62,7.3101976331842056e-03,7,0,0.11787089,127,116.281877
1,sampling,63,7.3101976331842056e-03,7,0,0.10231559,127,118.757973
1,sampling,64,7.3101976331842056e-03,4,0,0.72129846,11,10.153105
1,sampling,65,7.3101976331842056e-03,7,0,0.11031390,127,117.193954
1,sampling,66,7.3101976331842056e-03,7,0,0.07330536,127,116.244711
1,sampling,67,7.3101976331842056e-03,7,0,0.04441049,127,115.958636
1,sampling,68,7.3101976331842056e-03,7,0,0.04049016,127,116.244800
1,sampling,69,7.3101976331842056e-03,4,0,0.47102018,11,10.059982
1,sampling,70,7.3101976331842056e-03,5,0,0.22635039,31,28.358341
1,sampling,71,7.3101976331842056e-03,7,0,0.15960620,127,115.583297
1,sampling,72,7.3101976331842056e-03,7,0,0.14532161,127,116.191971
1,sampling,73,7.3101976331842056e-03,7,0,0.28457318,127,116.128767
1,sampling,74,7.3101976331842056e-03,7,0,0.99963804,127,115.768638
1,sampling,75,7.3101976331842056e-03,7,0,0.99821491,127,116.261260
1,sampling,76,7.3101976331842056e-03,7,0,0.84331159,127,116.172347
1,sampling,77,7.3101976331842056e-03,7,0,0.75129415,127,116.406755
1,sampling,78,7.3101976331842056e-03,7,0,0.98792993,127,118.928105
1,sampling,79,7.3101976331842056e-03,7,0,0.59476585,127,122.504898
1,sampling,80,7.3101976331842056e-03,7,0,0.50196336,127,120.418241
1,sampling,81,7.3101976331842056e-03,7,0,0.97592382,127,119.905136
1,sampling,82,7.3101976331842056e-03,7,0,0.93391373,127,119.910680
1,sampling,83,7.3101976331842056e-03,7,0,0.34589103,127,120.051886
1,sampling,84,7.3101976331842056e-03,7,0,0.98831232,127,120.535660
1,sampling,85,7.3101976331842056e-03,7,0,0.87933985,99,92.694468
1,sampling,86,7.3101976331842056e-03,7,0,0.95669823,127,119.467338
1,sampling,87,7.3101976331842056e-03,7,0,0.92375896,127,118.827951
1,sampling,88,7.3101976331842056e-03,7,0,0.98770008,127,118.285913
1,sampling,89,7.3101976331842056e-03,7,0,0.94876238,127,118.492976
1,sampling,90,7.3101976331842056e-03,7,0,0.99417115,127,118.850600
1,sampling,91,7.3101976331842056e-03,7,0,0.99203200,127,118.063115
1,sampling,92,7.3101976331842056e-03,7,0,0.97647535,127,118.308910
1,sampling,93,7.3101976331842056e-03,7,0,0.47480908,127,118.469185
1,sampling,94,7.3101976331842056e-03,7,0,0.51627083,127,118.565911
1,sampling,95,7.3101976331842056e-03,7,0,0.51536198,127,120.010652
1,sampling,96,7.3101976331842056e-03,7,0,0.36843588,127,118.633771
1,sampling,97,7.3101976331842056e-03,7,0,0.66894499,127,119.173829
1,sampling,98,7.3101976331842056e-03,7,0,0.99566374,127,119.014390
1,sampling,99,7.3101976331842056e-03,7,0,0.60129518,127,118.537893
1,sampling,100,7.3101976331842056e-03,7,0,0.78304440,127,119.732769
