chain,phase,iteration,step_size,tree_depth,diverging,accept_prob,num_steps,seconds
1,warmup,59,2.3772953842916421e-03,7,0,0.73697068,95,44.723437
1,warmup,60,1.7988029480687511e-03,7,0,0.65150671,127,60.533815
1,warmup,61,2.5034998434972132e-03,7,0,0.92711856,127,60.816399
1,warmup,62,1.7459574222110600e-03,7,0,0.61309356,127,60.600111
1,warmup,63,2.7906750501029845e-03,6,0,0.99267862,63,30.254152
1,warmup,64,4.0530111355785705e-03,5,0,0.95096187,31,14.649922
1,warmup,65,2.0992921901452793e-03,7,0,0.47346487,127,59.965819
1,warmup,66,1.0927502254224472e-03,7,0,0.47244017,127,60.399526
1,warmup,67,1.0098452457216875e-03,5,0,0.73912984,23,10.979875
1,warmup,68,7.7922184130169007e-04,7,0,0.65353723,127,60.789700
1,warmup,69,1.1171080685763112e-03,7,0,0.94688212,127,60.642393
1,warmup,70,1.7597544061513908e-03,7,0,0.99389796,127,60.249989
1,warmup,71,6.4711022072897720e-04,7,0,0.29706547,127,60.652326
1,warmup,72,1.0298806186587578e-03,7,0,0.99999999,127,60.323859
1,warmup,73,1.5713718310877160e-03,7,0,0.98198198,111,52.444799
1,warmup,74,9.2910290926343539e-04,7,0,0.52137206,127,60.347981
1,warmup,75,3.3300259733057400e-04,7,0,0.27317819,127,60.830743
1,warmup,76,4.9813284416365909e-04,7,0,0.97290279,111,52.561573
1,warmup,77,4.0584660438391289e-04,6,0,0.67381314,63,30.138723
1,warmup,78,6.3754305788916760e-04,7,0,0.99999998,127,60.720707
1,warmup,79,5.6529515194648908e-04,7,0,0.71599699,127,59.798004
1,warmup,80,8.8229183671967336e-04,7,0,0.99999993,127,60.140539
1,warmup,81,8.6707090187748486e-04,7,0,0.76842103,95,45.416038
1,warmup,82,1.3141376693992272e-03,7,0,0.98850518,87,41.339853
1,warmup,83,5.3829706074356065e-04,7,0,0.32283453,127,60.101535
1,warmup,84,7.3682893099860636e-04,7,0,0.93732270,127,60.439557
1,warmup,85,1.1355058392839732e-03,7,0,1.00000000,127,60.340045
1,warmup,86,7.9273590586507732e-04,7,0,0.59231879,127,60.276555
1,warmup,87,9.1216552436445793e-04,7,0,0.85052112,127,60.859487
1,warmup,88,8.7441844870750341e-04,7,0,0.75590445,127,60.787059
1,warmup,89,1.2601112739011472e-03,6,0,0.96969614,33,15.579195
1,warmup,90,1.6902026624621613e-03,7,0,0.93368933,127,61.296678
1,warmup,91,2.0029220465363515e-03,5,0,0.86956460,23,11.008632
1,warmup,92,2.6084648865242707e-03,6,0,0.92063029,63,30.037729
1,warmup,93,2.3205606796981582e-03,7,0,0.71841336,71,33.745184
1,warmup,94,3.0499763152080838e-03,6,0,0.92727255,55,26.265688
1,warmup,95,1.1112844599150175e-03,7,0,0.23756548,127,60.069722
1,warmup,96,1.4957413108756081e-03,7,0,0.93985970,127,60.092336
1,warmup,97,4.9395925230246145e-04,7,0,0.17807199,127,60.126577
1,warmup,98,7.3423015852115562e-04,7,0,0.99368250,127,60.337273
1,warmup,99,1.0963305185763383e-03,7,0,0.99804765,127,59.767735
1,warmup,100,1.4844796783678898e-03,7,0,0.94614622,127,60.611541
1,warmup,101,2.1354981966668445e-02,7,0,0.99999960,127,60.152151
1,warmup,102,3.4158115224784943e-02,7,0,0.95356119,83,39.608837
1,warmup,103,1.0211173725521383e-02,7,0,0.30602275,127,60.493401
1,warmup,104,1.7427935600109863e-02,7,0,0.99656521,127,60.638333
1,warmup,105,2.8995860562230816e-02,7,0,0.96840961,127,61.048737
1,warmup,106,5.3403519932154163e-02,7,0,0.99356211,127,60.961130
1,warmup,107,6.0491723644007504e-02,7,0,0.83321771,127,61.772095
1,warmup,108,1.5201261748662003e-02,7,0,0.35621235,127,61.223919
1,warmup,109,2.8302044931839486e-02,7,0,0.99678961,127,60.878986
1,warmup,110,4.1126192643949767e-02,7,0,0.91789463,127,60.818255
1,warmup,111,7.6133295810572607e-03,3,0,0.26636470,7,3.364238
1,warmup,112,1.3824332521991282e-02,7,0,0.98878542,127,60.624439
1,warmup,113,2.5864743632686739e-02,7,0,0.99970762,127,61.321283
1,warmup,114,2.4670847626210617e-02,7,0,0.78582125,127,60.139298
1,warmup,115,3.8574038338717365e-02,7,0,0.94528860,127,61.567602
1,warmup,116,2.6123227698963483e-02,7,0,0.67547967,111,53.764164
1,warmup,117,9.2234690627331639e-03,7,0,0.46049792,127,60.346606
1,warmup,118,1.5250316024468224e-02,7,0,0.96471337,127,60.886861
1,warmup,119,2.7071696038881297e-02,5,0,0.99097758,31,15.087480
1,warmup,120,2.5193587621873133e-02,4,0,0.77754100,11,5.273533
1,warmup,121,3.1035237196215638e-02,5,0,0.87202957,23,11.017579
1,warmup,122,3.2926756664270453e-02,7,0,0.82230798,127,60.823759
1,warmup,123,1.5962787026984171e-02,7,0,0.55323220,127,60.817071
1,warmup,124,2.1433454568096220e-02,7,0,0.90247675,127,61.329872
1,warmup,125,1.9608867241094226e-02,7,0,0.76995796,127,60.847819
1,warmup,126,2.8606912547221294e-02,7,0,0.93415721,127,60.556522
1,warmup,127,1.5259773286839784e-02,6,0,0.57824252,63,30.264268
1,warmup,128,2.5763666602059268e-02,7,0,0.98814281,127,61.042564
1,warmup,129,3.5159968171978397e-02,7,0,0.91427009,127,61.573335
1,warmup,130,3.0428871780605739e-02,6,0,0.74985351,55,26.464475
1,warmup,131,2.6179603304417758e-02,7,0,0.74680367,127,61.499118
1,warmup,132,3.4388113297609879e-02,7,0,0.90297077,127,61.159680
1,warmup,133,1.3987944196339752e-02,7,0,0.46589155,127,61.619699
1,warmup,134,2.3760944697711901e-02,7,0,0.99972964,127,61.363591
1,warmup,135,3.9658956729535143e-02,7,0,0.99624936,127,61.491375
1,warmup,136,1.1739474156315386e-02,7,0,0.33630709,127,61.187736
1,warmup,137,1.8611946213715209e-02,7,0,0.97733730,127,60.761466
1,warmup,138,2.2602712756446489e-02,7,0,0.87631103,127,60.388719
1,warmup,139,2.8115743252047225e-02,7,0,0.88688028,127,60.961530
1,warmup,140,4.2458428963891091e-02,7,0,0.96483203,127,60.787170
1,warmup,141,1.6758227590652850e-02,7,0,0.43288773,127,60.706338
1,warmup,142,2.6255515917363144e-02,7,0,0.98048555,127,60.697377
1,warmup,143,3.2838766273951263e-02,7,0,0.89208769,127,60.954949
1,warmup,144,3.7498459662909850e-02,7,0,0.85632789,127,60.928376
1,warmup,145,3.2876413947529694e-02,7,0,0.74876631,127,60.677065
1,warmup,146,2.4419014446720386e-02,7,0,0.67952406,127,60.985835
1,warmup,147,3.5494938600677525e-02,7,0,0.95692143,127,61.806482
1,warmup,148,4.5071724837217150e-02,7,0,0.90248028,127,61.568844
1,warmup,149,6.6668872198558382e-02,7,0,0.96814696,127,60.550404
1,warmup,150,1.2753136607581596e-02,7,0,0.10254298,71,34.005873
1,warmup,151,3.9093360895192962e-02,7,0,0.14967467,127,60.286303
1,warmup,152,3.4276614513647108e-02,7,0,0.89288519,127,60.782565
1,warmup,153,4.8570417284316235e-02,7,0,0.99516670,127,60.533398
1,warmup,154,6.0160595715063866e-02,7,0,0.89930277,127,60.827301
1,warmup,155,7.3460200349335647e-02,7,0,0.87795217,127,60.443622
1,warmup,156,9.5767652570253242e-02,6,0,0.89146844,47,22.506556
1,warmup,157,5.5497970044160780e-02,6,0,0.62624847,39,18.762060
1,warmup,158,3.3487534467318746e-02,7,0,0.64181062,127,60.968699
1,warmup,159,1.4193700626485865e-02,7,0,0.53022900,127,60.225109
1,warmup,160,1.9485841375964503e-02,7,0,0.90117301,127,60.162078
1,warmup,161,7.7189478087092466e-03,7,0,0.50616262,127,61.028765
1,warmup,162,1.4613652940559191e-02,7,0,1.00000000,127,60.783199
1,warmup,163,2.1827924341672193e-02,7,0,0.92492003,87,41.632522
1,warmup,164,3.9912495491978450e-02,7,0,0.99044213,127,60.496513
1,warmup,165,1.3757457743888115e-02,5,0,0.45387360,31,14.827416
1,warmup,166,2.3963306584295588e-02,7,0,0.97534303,127,60.213978
1,warmup,167,3.0507532584776323e-03,7,0,0.12108570,127,60.648602
1,warmup,168,5.7569603122922391e-03,7,0,0.99998959,127,60.865774
1,warmup,169,9.4738150156238703e-03,7,0,0.95743126,127,59.900172
1,warmup,170,1.3643744115049718e-03,7,0,0.14286143,127,60.026475
1,warmup,171,2.5591927768653269e-03,7,0,0.99991973,127,61.063535
1,warmup,172,4.7415974773906099e-03,7,0,0.99909302,127,60.269117
1,warmup,173,6.9244284369968743e-03,7,0,0.92064713,127,60.437900
1,warmup,174,1.1934744973009118e-02,7,0,0.98028227,127,60.117190
1,warmup,175,2.1548842975849584e-02,7,0,0.99972333,127,60.935350
1,warmup,176,3.6017541041709844e-02,7,0,0.97598488,127,60.255321
1,warmup,177,4.4574129602974695e-02,3,0,0.87206456,7,3.361089
1,warmup,178,3.7844783860671895e-02,7,0,0.73804612,127,59.701185
1,warmup,179,2.4457290218269388e-02,7,0,0.63822451,127,59.770089
1,warmup,180,4.0604128693270500e-02,7,0,0.98008441,127,60.787080
1,warmup,181,1.6634430977402220e-02,7,0,0.46794617,127,60.025008
1,warmup,182,2.6129618466399145e-02,7,0,0.96145348,127,60.205010
1,warmup,183,3.8611988845894729e-02,7,0,0.94133597,127,60.998237
1,warmup,184,2.9082881101464991e-02,7,0,0.68944897,127,60.704731
1,warmup,185,4.8391553446188805e-02,7,0,0.98918141,127,60.486205
1,warmup,186,6.3195135411998879e-02,7,0,0.89939185,127,61.555389
1,warmup,187,1.0076465447208866e-01,5,0,0.97814039,31,15.073903
1,warmup,188,1.5197015885183518e-02,6,0,0.06280096,63,30.154015
1,warmup,189,1.9687661286274298e-02,5,0,0.89522265,31,15.017687
1,warmup,190,2.8515638507126875e-02,7,0,0.94088696,127,60.723329
1,warmup,191,4.7237549153154527e-02,7,0,0.99657641,127,61.717163
1,warmup,192,5.1318956663007176e-02,7,0,0.83032144,127,61.498458
1,warmup,193,2.5340302564128593e-02,6,0,0.51215671,63,30.319377
1,warmup,194,4.1901842552236321e-02,7,0,0.99999711,127,61.528095
1,warmup,195,6.0880112900677116e-02,6,0,0.94991233,47,22.313739
1,warmup,196,5.4626522895409729e-02,7,0,0.75311550,127,61.286045
1,warmup,197,5.9619517194745862e-02,6,0,0.83392001,39,18.884541
1,warmup,198,6.4972909970486811e-02,6,0,0.83381501,39,18.880446
1,warmup,199,3.3947863216171312e-02,7,0,0.52451020,127,61.107510
1,warmup,200,3.0553082550487113e-02,7,0,0.66801298,127,61.367635
1,sampling,1,3.0553082550487113e-02,7,0,0.98920792,127,61.177522
1,sampling,2,3.0553082550487113e-02,7,0,0.77164778,127,61.739302
1,sampling,3,3.0553082550487113e-02,7,0,0.59250086,127,62.072185
1,sampling,4,3.0553082550487113e-02,7,0,0.31474833,127,61.534348
1,sampling,5,3.0553082550487113e-02,7,0,0.84692797,127,61.479118
1,sampling,6,3.0553082550487113e-02,7,0,0.93307556,127,60.579766
1,sampling,7,3.0553082550487113e-02,7,0,0.92639668,127,61.083596
1,sampling,8,3.0553082550487113e-02,7,0,0.21079948,127,61.164518
1,sampling,9,3.0553082550487113e-02,7,0,0.48516729,127,60.593598
1,sampling,10,3.0553082550487113e-02,7,0,0.33122925,127,59.487779
1,sampling,11,3.0553082550487113e-02,7,0,0.99141249,127,59.688457
1,sampling,12,3.0553082550487113e-02,7,0,0.99933460,127,60.302901
1,sampling,13,3.0553082550487113e-02,7,0,0.99765597,127,59.996592
1,sampling,14,3.0553082550487113e-02,7,0,0.99552968,127,60.046510
1,sampling,15,3.0553082550487113e-02,7,0,0.99976152,127,60.348738
1,sampling,16,3.0553082550487113e-02,7,0,0.97836857,127,60.426026
1,sampling,17,3.0553082550487113e-02,7,0,0.99097552,127,59.998130
1,sampling,18,3.0553082550487113e-02,7,0,0.99458777,127,60.169350
1,sampling,19,3.0553082550487113e-02,7,0,0.99973529,127,59.989968
1,sampling,20,3.0553082550487113e-02,7,0,0.89214728,127,60.143802
1,sampling,21,3.0553082550487113e-02,7,0,0.77638999,127,59.507882
1,sampling,22,3.0553082550487113e-02,7,0,0.37719700,111,51.975870
1,sampling,23,3.0553082550487113e-02,7,0,0.48019934,127,59.982212
1,sampling,24,3.0553082550487113e-02,7,0,0.53176132,127,59.802034
1,sampling,25,3.0553082550487113e-02,6,0,0.58690699,63,29.580751
1,sampling,26,3.0553082550487113e-02,7,0,0.23597658,127,59.447149
1,sampling,27,3.0553082550487113e-02,7,0,0.98660650,127,59.190880
1,sampling,28,3.0553082550487113e-02,7,0,0.56415747,127,59.563402
1,sampling,29,3.0553082550487113e-02,7,0,0.99935152,127,59.608129
1,sampling,30,3.0553082550487113e-02,7,0,0.55053623,127,59.061604
1,sampling,31,3.0553082550487113e-02,7,0,0.99780032,127,59.713940
1,sampling,32,3.0553082550487113e-02,7,0,0.99548513,127,60.259869
1,sampling,33,3.0553082550487113e-02,7,0,0.44248146,127,59.767756
1,sampling,34,3.0553082550487113e-02,7,0,0.91998884,127,59.709106
1,sampling,35,3.0553082550487113e-02,7,0,0.99102740,127,59.740504
1,sampling,36,3.0553082550487113e-02,7,0,0.99354909,127,59.442973
1,sampling,37,3.0553082550487113e-02,7,0,0.99454215,127,59.401818
1,sampling,38,3.0553082550487113e-02,7,0,0.56506364,127,59.509265
1,sampling,39,3.0553082550487113e-02,7,1,0.97257404,73,34.270845
1,sampling,40,3.0553082550487113e-02,7,0,0.54212877,127,59.742823
1,sampling,41,3.0553082550487113e-02,7,0,0.99631459,127,59.576921
1,sampling,42,3.0553082550487113e-02,7,0,0.99997861,127,59.382102
1,sampling,43,3.0553082550487113e-02,7,0,0.52817020,127,59.658732
1,sampling,44,3.0553082550487113e-02,7,0,0.73957602,127,59.689379
1,sampling,45,3.0553082550487113e-02,7,0,0.99496268,127,59.807389
1,sampling,46,3.0553082550487113e-02,7,0,0.88345230,127,59.752165
1,sampling,47,3.0553082550487113e-02,7,0,0.97655417,127,59.484233
1,sampling,48,3.0553082550487113e-02,7,0,0.99997018,127,59.758522
1,sampling,49,3.0553082550487113e-02,7,0,0.99928395,127,60.228525
1,sampling,50,3.0553082550487113e-02,7,0,0.74647411,127,59.917171
1,sampling,51,3.0553082550487113e-02,7,0,0.99997878,127,59.795306
1,sampling,52,3.0553082550487113e-02,7,0,0.99007708,127,59.748691
1,sampling,53,3.0553082550487113e-02,7,0,0.82778140,127,59.761117
1,sampling,54,3.0553082550487113e-02,7,0,0.64088495,127,59.888137
1,sampling,55,3.0553082550487113e-02,7,0,0.98595173,127,59.513877
1,sampling,56,3.0553082550487113e-02,7,0,0.99767046,127,59.485836
1,sampling,57,3.0553082550487113e-02,7,0,0.81935652,127,59.062413
1,sampling,58,3.0553082550487113e-02,7,0,0.59075445,127,59.366771
1,sampling,59,3.0553082550487113e-02,7,0,0.98870590,127,59.155634
1,sampling,60,3.0553082550487113e-02,7,0,0.92414958,127,58.948934
1,sampling,61,3.0553082550487113e-02,7,0,0.99694810,127,59.076786
1,sampling,62,3.0553082550487113e-02,7,0,0.97006101,127,58.954571
1,sampling,63,3.0553082550487113e-02,7,0,0.98539167,127,58.963654
1,sampling,64,3.0553082550487113e-02,7,0,0.98867781,127,58.350961
1,sampling,65,3.0553082550487113e-02,6,0,0.55958741,63,29.057455
1,sampling,66,3.0553082550487113e-02,7,0,0.80369078,127,58.478506
1,sampling,67,3.0553082550487113e-02,6,0,0.95781778,47,21.867221
1,sampling,68,3.0553082550487113e-02,7,0,0.99331613,127,58.419628
1,sampling,69,3.0553082550487113e-02,7,0,0.98823800,127,58.903265
1,sampling,70,3.0553082550487113e-02,7,0,0.99079863,127,58.826372
1,sampling,71,3.0553082550487113e-02,7,0,0.67775289,127,60.721515
1,sampling,72,3.0553082550487113e-02,6,0,0.94833205,63,29.549359
1,sampling,73,3.0553082550487113e-02,7,0,0.57339010,95,44.534345
1,sampling,74,3.0553082550487113e-02,7,0,0.86928849,127,58.820126
1,sampling,75,3.0553082550487113e-02,7,0,0.99922434,127,59.243971
1,sampling,76,3.0553082550487113e-02,7,0,0.99503783,127,58.772234
1,sampling,77,3.0553082550487113e-02,7,0,0.97034499,127,58.702742
1,sampling,78,3.0553082550487113e-02,7,0,0.90734722,127,58.763377
1,sampling,79,3.0553082550487113e-02,7,0,0.65988496,127,59.213563
1,sampling,80,3.0553082550487113e-02,7,0,0.21600081,127,58.600990
1,sampling,81,3.0553082550487113e-02,7,0,0.25969738,127,58.392030
1,sampling,82,3.0553082550487113e-02,7,0,0.20040492,127,58.946750
1,sampling,83,3.0553082550487113e-02,7,0,0.36038135,127,58.979196
1,sampling,84,3.0553082550487113e-02,7,0,0.54195495,127,58.167094
1,sampling,85,3.0553082550487113e-02,7,0,0.97372953,127,58.686556
1,sampling,86,3.0553082550487113e-02,7,0,0.98840890,127,58.939865
1,sampling,87,3.0553082550487113e-02,7,0,0.98147718,127,58.630044
1,sampling,88,3.0553082550487113e-02,7,0,0.99959948,127,59.106411
1,sampling,89,3.0553082550487113e-02,7,0,0.95438297,127,59.232468
1,sampling,90,3.0553082550487113e-02,7,0,0.92425799,127,58.919395
1,sampling,91,3.0553082550487113e-02,7,0,0.99993737,127,59.087815
1,sampling,92,3.0553082550487113e-02,7,0,0.99921108,127,58.891043
1,sampling,93,3.0553082550487113e-02,7,0,0.86948207,127,59.177381
1,sampling,94,3.0553082550487113e-02,7,0,0.44309812,127,58.981511
1,sampling,95,3.0553082550487113e-02,7,0,0.99287385,127,58.391760
1,sampling,96,3.0553082550487113e-02,7,0,0.87613782,127,59.130996
1,sampling,97,3.0553082550487113e-02,7,0,0.56470066,127,59.339286
1,sampling,98,3.0553082550487113e-02,6,0,0.31714710,63,29.333372
1,sampling,99,3.0553082550487113e-02,7,0,0.64655723,127,59.336682
1,sampling,100,3.0553082550487113e-02,7,0,0.58720463,127,59.483564
2,warmup,1,2.3350647909091338e+00,1,1,0.00000000,1,0.469955
2,warmup,2,2.3023584708549680e-01,1,1,0.00000000,1,0.469486
2,warmup,3,1.6694442034480849e-02,1,1,0.00000000,1,0.515789
2,warmup,4,6.1395293120909498e-03,6,1,0.61154270,39,18.320296
2,warmup,5,1.0866613240547913e-03,5,0,0.32709117,31,14.446108
2,warmup,6,4.4975174260793312e-04,7,0,0.59230982,127,59.147956
2,warmup,7,6.9128943275030010e-04,7,0,0.99144035,127,59.297209
2,warmup,8,1.1733128038352244e-03,7,0,0.99776159,127,59.043964
2,warmup,9,1.9395398719884204e-03,7,0,0.97302267,127,59.930979
2,warmup,10,2.5465214487748076e-03,7,0,0.88985339,127,59.626519
2,warmup,11,1.9740606689369550e-03,5,0,0.71641355,31,14.322077
2,warmup,12,2.7529885019372713e-03,7,0,0.89746023,87,40.388565
2,warmup,13,5.1062435680034081e-03,7,0,0.98548318,127,59.675809
2,warmup,14,4.7281446485552096e-03,7,0,0.76197991,95,44.650814
2,warmup,15,4.7789651778531615e-03,7,0,0.78786802,127,59.564783
2,warmup,16,7.1532502934256517e-03,7,0,0.91387204,111,51.495605
2,warmup,17,1.3867153233381172e-02,6,0,0.99918980,63,29.517115
2,warmup,18,2.1972399908454319e-03,5,0,0.17521775,27,12.594715
2,warmup,19,4.0166131763774335e-04,7,0,0.21222026,127,59.370402
2,warmup,20,7.9211550227502585e-04,7,0,0.99986482,127,59.273365
2,warmup,21,1.5483324786371474e-03,7,0,0.99999443,127,58.358204
2,warmup,22,1.9076410795528893e-03,7,0,0.84589152,127,58.155443
2,warmup,23,3.4216240776176175e-03,7,0,0.97593610,127,59.283675
2,warmup,24,2.7355043702503991e-03,7,0,0.69869958,127,58.804064
2,warmup,25,4.1670754564175991e-03,7,0,0.92279308,127,58.354635
2,warmup,26,7.3971191686598896e-03,7,0,0.97916371,127,58.868142
2,warmup,27,1.1121207335536313e-02,7,0,0.92337898,127,58.600312
2,warmup,28,5.8721519461496967e-03,6,0,0.55005568,39,18.174992
2,warmup,29,1.0146007059284447e-02,7,0,0.97540547,127,58.782798
2,warmup,30,7.3494645461301281e-03,6,0,0.66128441,59,27.105405
2,warmup,31,1.0984436547840946e-02,7,0,0.92600443,67,31.123721
2,warmup,32,1.8966996307366972e-02,7,0,0.98205877,127,58.174886
2,warmup,33,8.7576633690570355e-03,6,0,0.49174930,47,21.809527
2,warmup,34,1.1108347244395318e-02,7,0,0.86837708,127,58.376058
2,warmup,35,1.1932822201402361e-02,7,0,0.80666815,95,44.407202
2,warmup,36,9.8389405006058042e-03,7,0,0.70575102,95,43.967380
2,warmup,37,4.7127674735696927e-03,5,0,0.49482576,23,10.500036
2,warmup,38,5.5125137340741931e-03,5,0,0.83809329,17,7.834908
2,warmup,39,6.6598039796569248e-03,4,0,0.85179539,15,6.875580
2,warmup,40,6.3813050337764628e-03,7,0,0.76138579,127,59.395310
2,warmup,41,1.1074140747055898e-02,7,0,0.99776282,127,58.942715
2,warmup,42,1.2789220403135163e-02,7,0,0.83772007,127,59.462249
2,warmup,43,2.0127199464045138e-02,7,0,0.96372107,127,58.139364
2,warmup,44,5.8892348899723087e-03,2,0,0.28164685,3,1.395784
2,warmup,45,6.1968334122886283e-03,7,0,0.79926261,71,32.743141
2,warmup,46,7.8051790982397477e-03,7,0,0.87390304,127,58.261131
2,warmup,47,4.5249314797498391e-03,7,0,0.55276639,95,44.226898
2,warmup,48,7.2066645959797679e-03,7,0,0.97275548,127,58.739167
2,warmup,49,9.1946808284733526e-03,6,0,0.88204997,63,29.309671
2,warmup,50,1.1731809905904562e-02,7,0,0.88355917,127,59.113188
2,warmup,51,1.5802186030292740e-02,4,0,0.90816636,15,6.972667
2,warmup,52,1.4355548608512741e-02,6,0,0.74061810,53,24.350933
2,warmup,53,1.3468153637291116e-02,6,0,0.75410656,49,22.806597
2,warmup,54,3.5074134006018816e-03,4,0,0.19573457,11,5.064061
2,warmup,55,5.5721908014295073e-03,7,0,0.98086338,127,59.448904
2,warmup,56,8.2013727124258078e-03,7,0,0.94983197,107,49.715112
2,warmup,57,8.2494543379676016e-03,7,0,0.78314247,75,34.870481
2,warmup,58,2.3127749253725408e-03,7,0,0.21292272,127,59.518356
2,warmup,59,3.4688486181038780e-03,7,0,0.95938798,127,59.350710
2,warmup,60,5.4010632967988036e-03,7,0,0.97858594,127,58.748347
2,warmup,61,7.2236089686996217e-03,7,0,0.91197368,127,58.400340
2,warmup,62,4.4668742534791491e-03,5,0,0.56093068,31,14.264549
2,warmup,63,3.0601871890729368e-03,7,0,0.60558637,127,58.333524
2,warmup,64,1.6087547475974531e-03,4,0,0.48121665,15,6.845079
2,warmup,65,4.2883872914615520e-04,7,0,0.16206015,127,59.242768
2,warmup,66,6.9512311257296459e-04,7,0,0.99960254,127,58.879499
2,warmup,67,1.0998356044605708e-03,7,0,0.99087301,127,58.144965
2,warmup,68,1.5766171007221723e-03,7,0,0.94668959,127,58.222703
2,warmup,69,2.5068352525931840e-03,6,0,0.99793438,63,29.419249
2,warmup,70,3.8980539520531107e-03,7,0,0.98977000,127,59.095258
2,warmup,71,1.4478333362032470e-03,6,0,0.30390578,47,21.663235
2,warmup,72,2.2808621185178325e-03,7,0,0.99712123,127,58.205673
2,warmup,73,3.5962599462728631e-03,7,0,0.99994304,127,59.060005
2,warmup,74,5.4833038463971686e-03,7,0,0.98596687,127,58.703063
2,warmup,75,4.7819016912420366e-03,7,0,0.71400261,71,33.151399
2,warmup,76,3.8067286297128367e-03,4,0,0.66842288,15,6.952819
